t1,value,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11
70.0,1503120.0,66.0,65.0,67.0,64.0,68.0,71.0,68.0,70.0,70.0,70.0
69.0,1462502.0,66.0,67.0,67.0,62.0,66.0,71.0,65.0,68.0,68.0,68.0
66.0,1307162.0,63.0,62.0,67.0,57.0,65.0,70.0,66.0,68.0,66.0,65.0
69.0,1175491.0,63.0,61.0,66.0,55.0,63.0,68.0,65.0,66.0,65.0,63.0
69.0,1089012.0,60.0,60.0,65.0,54.0,63.0,68.0,65.0,65.0,64.0,62.0
65.0,1049004.0,58.0,62.0,64.0,54.0,62.0,66.0,64.0,64.0,62.0,61.0
65.0,1050016.0,57.0,61.0,64.0,54.0,61.0,64.0,63.0,62.0,62.0,61.0
63.0,1055534.0,55.0,60.0,63.0,53.0,60.0,63.0,63.0,62.0,60.0,59.0
65.0,1088484.0,57.0,60.0,63.0,53.0,60.0,63.0,61.0,62.0,61.0,57.0
65.0,1139044.0,57.0,60.0,63.0,54.0,60.0,63.0,61.0,61.0,61.0,59.0
67.0,1258429.0,60.0,62.0,65.0,54.0,63.0,65.0,64.0,63.0,64.0,63.0
69.0,1379747.0,65.0,67.0,70.0,56.0,67.0,69.0,69.0,66.0,68.0,69.0
72.0,1396502.0,68.0,70.0,73.0,61.0,71.0,73.0,72.0,70.0,71.0,71.0
75.0,1395967.0,73.0,73.0,75.0,65.0,73.0,77.0,75.0,74.0,74.0,74.0
77.0,1421449.0,75.0,75.0,77.0,66.0,76.0,79.0,77.0,76.0,77.0,77.0
79.0,1433156.0,76.0,76.0,79.0,67.0,78.0,82.0,79.0,78.0,79.0,78.0
81.0,1443305.0,75.0,78.0,81.0,67.0,78.0,83.0,81.0,79.0,79.0,77.0
81.0,1451232.0,76.0,80.0,82.0,67.0,79.0,83.0,82.0,80.0,81.0,78.0
82.0,1537933.0,73.0,80.0,82.0,66.0,78.0,84.0,81.0,80.0,80.0,75.0
79.0,1556759.0,74.0,79.0,81.0,62.0,79.0,82.0,81.0,79.0,79.0,75.0
75.0,1559249.0,72.0,78.0,80.0,60.0,77.0,81.0,79.0,78.0,78.0,73.0
72.0,1524208.0,71.0,74.0,78.0,58.0,74.0,79.0,77.0,76.0,76.0,72.0
71.0,1524369.0,69.0,71.0,73.0,57.0,72.0,77.0,73.0,75.0,73.0,71.0
71.0,1506903.0,67.0,69.0,70.0,61.0,70.0,73.0,72.0,73.0,71.0,68.0
71.0,1460424.0,64.0,68.0,71.0,63.0,69.0,73.0,72.0,71.0,70.0,65.0
70.0,1392918.0,60.0,67.0,71.0,63.0,67.0,74.0,72.0,71.0,69.0,64.0
71.0,1256350.0,59.0,67.0,71.0,65.0,65.0,73.0,71.0,70.0,67.0,62.0
71.0,1134931.0,58.0,68.0,71.0,66.0,64.0,73.0,69.0,66.0,64.0,59.0
71.0,1058507.0,58.0,69.0,69.0,66.0,63.0,71.0,67.0,65.0,64.0,60.0
71.0,1020636.0,56.0,68.0,69.0,66.0,62.0,67.0,66.0,62.0,62.0,59.0
68.0,1006125.0,57.0,66.0,68.0,66.0,62.0,64.0,67.0,61.0,62.0,59.0
67.0,997492.0,57.0,64.0,68.0,64.0,62.0,64.0,67.0,58.0,62.0,57.0
67.0,1015931.0,56.0,62.0,67.0,63.0,61.0,63.0,65.0,60.0,61.0,55.0
69.0,1056858.0,55.0,62.0,66.0,61.0,60.0,64.0,64.0,59.0,61.0,57.0
69.0,1184688.0,57.0,62.0,68.0,64.0,63.0,68.0,66.0,64.0,64.0,59.0
71.0,1348840.0,60.0,65.0,70.0,66.0,68.0,69.0,70.0,66.0,69.0,60.0
72.0,1450991.0,61.0,68.0,73.0,66.0,70.0,73.0,73.0,69.0,71.0,60.0
72.0,1397569.0,62.0,69.0,76.0,68.0,73.0,74.0,75.0,70.0,73.0,62.0
74.0,1396334.0,64.0,70.0,79.0,69.0,75.0,75.0,76.0,71.0,74.0,64.0
75.0,1389969.0,67.0,72.0,80.0,70.0,76.0,75.0,79.0,72.0,76.0,66.0
74.0,1470109.0,68.0,73.0,81.0,71.0,77.0,76.0,81.0,73.0,78.0,69.0
74.0,1475085.0,70.0,73.0,81.0,71.0,79.0,77.0,80.0,73.0,79.0,69.0
74.0,1494569.0,71.0,72.0,78.0,70.0,79.0,77.0,80.0,73.0,79.0,70.0
72.0,1524286.0,72.0,72.0,77.0,71.0,79.0,75.0,79.0,73.0,79.0,70.0
71.0,1546190.0,72.0,71.0,77.0,71.0,78.0,75.0,78.0,73.0,78.0,70.0
66.0,1541153.0,70.0,69.0,73.0,69.0,75.0,73.0,73.0,70.0,74.0,69.0
63.0,1544637.0,64.0,65.0,70.0,65.0,70.0,70.0,71.0,65.0,70.0,63.0
61.0,1573289.0,58.0,60.0,66.0,60.0,66.0,67.0,70.0,63.0,68.0,61.0
60.0,1510457.0,54.0,58.0,65.0,58.0,62.0,64.0,66.0,60.0,64.0,58.0
60.0,1387712.0,57.0,54.0,64.0,56.0,64.0,61.0,64.0,56.0,65.0,56.0
58.0,1209406.0,55.0,52.0,62.0,57.0,63.0,58.0,64.0,53.0,63.0,50.0
56.0,1093448.0,53.0,50.0,61.0,51.0,60.0,56.0,62.0,49.0,61.0,46.0
56.0,1045764.0,51.0,50.0,59.0,52.0,60.0,55.0,61.0,48.0,61.0,45.0
56.0,1023960.0,49.0,51.0,60.0,50.0,57.0,53.0,61.0,48.0,57.0,44.0
57.0,1014690.0,48.0,49.0,59.0,51.0,57.0,52.0,60.0,46.0,56.0,43.0
54.0,1065639.0,47.0,48.0,59.0,49.0,55.0,50.0,57.0,46.0,54.0,43.0
54.0,1210297.0,47.0,45.0,57.0,49.0,55.0,48.0,55.0,45.0,53.0,42.0
57.0,1432878.0,47.0,49.0,58.0,50.0,55.0,50.0,55.0,49.0,54.0,42.0
61.0,1520122.0,50.0,56.0,62.0,55.0,58.0,56.0,58.0,53.0,57.0,46.0
64.0,1426662.0,55.0,59.0,65.0,55.0,61.0,62.0,63.0,56.0,62.0,52.0
67.0,1415316.0,59.0,59.0,70.0,54.0,64.0,65.0,65.0,62.0,64.0,59.0
69.0,1413737.0,63.0,59.0,72.0,58.0,68.0,69.0,70.0,65.0,68.0,62.0
65.0,1414392.0,66.0,63.0,72.0,60.0,70.0,72.0,72.0,66.0,70.0,65.0
64.0,1412142.0,68.0,63.0,73.0,63.0,71.0,73.0,73.0,69.0,71.0,68.0
66.0,1413606.0,69.0,64.0,74.0,63.0,71.0,75.0,73.0,71.0,72.0,69.0
64.0,1424907.0,70.0,66.0,75.0,62.0,72.0,77.0,74.0,72.0,72.0,71.0
64.0,1441939.0,71.0,66.0,75.0,64.0,72.0,75.0,75.0,71.0,73.0,71.0
64.0,1485176.0,71.0,67.0,73.0,65.0,72.0,75.0,75.0,73.0,73.0,71.0
63.0,1599127.0,71.0,66.0,72.0,63.0,72.0,74.0,73.0,72.0,73.0,72.0
61.0,1616519.0,69.0,63.0,71.0,61.0,71.0,72.0,72.0,71.0,72.0,71.0
57.0,1624574.0,65.0,58.0,66.0,57.0,65.0,68.0,65.0,65.0,65.0,66.0
56.0,1629457.0,59.0,54.0,63.0,55.0,61.0,63.0,63.0,59.0,61.0,62.0
56.0,1567196.0,54.0,53.0,62.0,53.0,57.0,62.0,61.0,56.0,58.0,59.0
56.0,1449018.0,55.0,50.0,58.0,53.0,57.0,60.0,55.0,56.0,57.0,57.0
55.0,1270079.0,50.0,48.0,57.0,51.0,55.0,57.0,55.0,53.0,56.0,56.0
54.0,1153502.0,54.0,45.0,57.0,50.0,56.0,57.0,53.0,53.0,57.0,52.0
52.0,1093324.0,51.0,45.0,56.0,49.0,54.0,56.0,52.0,53.0,56.0,50.0
50.0,1067522.0,48.0,45.0,55.0,50.0,53.0,55.0,52.0,51.0,55.0,49.0
50.0,1063541.0,48.0,46.0,55.0,48.0,52.0,54.0,52.0,51.0,53.0,46.0
52.0,1110603.0,46.0,48.0,55.0,50.0,51.0,54.0,54.0,48.0,53.0,44.0
53.0,1242515.0,44.0,48.0,55.0,53.0,50.0,53.0,54.0,47.0,51.0,44.0
54.0,1456238.0,46.0,49.0,55.0,54.0,50.0,54.0,53.0,49.0,51.0,44.0
60.0,1536319.0,53.0,54.0,56.0,56.0,57.0,58.0,58.0,55.0,58.0,49.0
63.0,1495625.0,59.0,59.0,58.0,60.0,62.0,64.0,63.0,62.0,63.0,54.0
69.0,1416017.0,64.0,65.0,64.0,66.0,67.0,70.0,68.0,67.0,69.0,60.0
69.0,1413720.0,69.0,69.0,71.0,70.0,71.0,74.0,71.0,71.0,72.0,66.0
71.0,1428221.0,70.0,72.0,72.0,73.0,73.0,78.0,74.0,74.0,74.0,70.0
72.0,1444599.0,71.0,74.0,74.0,74.0,75.0,78.0,75.0,74.0,75.0,72.0
73.0,1461960.0,73.0,75.0,77.0,75.0,77.0,79.0,78.0,74.0,77.0,72.0
74.0,1471115.0,72.0,76.0,77.0,74.0,77.0,79.0,79.0,74.0,77.0,72.0
74.0,1478938.0,73.0,74.0,78.0,72.0,76.0,79.0,79.0,75.0,77.0,72.0
74.0,1460504.0,72.0,73.0,77.0,74.0,76.0,78.0,77.0,73.0,76.0,72.0
74.0,1493521.0,72.0,72.0,77.0,72.0,76.0,77.0,76.0,74.0,76.0,71.0
72.0,1597693.0,70.0,71.0,73.0,71.0,73.0,71.0,75.0,69.0,74.0,69.0
65.0,1637701.0,63.0,65.0,65.0,67.0,64.0,67.0,67.0,65.0,67.0,67.0
64.0,1630415.0,58.0,62.0,62.0,65.0,60.0,64.0,61.0,59.0,61.0,61.0
62.0,1578896.0,55.0,60.0,62.0,62.0,57.0,62.0,59.0,57.0,58.0,56.0
61.0,1459939.0,52.0,57.0,61.0,59.0,55.0,59.0,57.0,54.0,56.0,54.0
58.0,1275964.0,50.0,53.0,62.0,55.0,53.0,58.0,57.0,54.0,54.0,53.0
60.0,1154249.0,49.0,51.0,60.0,56.0,52.0,56.0,55.0,51.0,53.0,50.0
59.0,1100945.0,48.0,54.0,61.0,56.0,51.0,56.0,55.0,50.0,51.0,50.0
57.0,1077246.0,46.0,51.0,58.0,59.0,49.0,54.0,54.0,49.0,51.0,47.0
58.0,1081567.0,45.0,56.0,57.0,57.0,50.0,53.0,51.0,49.0,50.0,45.0
57.0,1116742.0,45.0,52.0,56.0,54.0,48.0,52.0,49.0,48.0,47.0,45.0
57.0,1248135.0,44.0,52.0,54.0,54.0,48.0,52.0,48.0,47.0,48.0,45.0
59.0,1458972.0,45.0,52.0,56.0,58.0,50.0,53.0,51.0,53.0,49.0,45.0
65.0,1532174.0,51.0,63.0,61.0,63.0,57.0,57.0,59.0,56.0,57.0,50.0
71.0,1485976.0,57.0,68.0,67.0,67.0,64.0,63.0,66.0,63.0,65.0,58.0
76.0,1407761.0,65.0,72.0,73.0,72.0,70.0,71.0,73.0,71.0,71.0,66.0
79.0,1429070.0,72.0,76.0,77.0,77.0,76.0,78.0,78.0,76.0,76.0,73.0
81.0,1448411.0,76.0,78.0,80.0,78.0,79.0,80.0,80.0,78.0,79.0,77.0
81.0,1484727.0,78.0,79.0,81.0,80.0,81.0,81.0,82.0,80.0,81.0,79.0
82.0,1505065.0,79.0,81.0,82.0,80.0,81.0,83.0,82.0,80.0,81.0,79.0
82.0,1483997.0,80.0,81.0,83.0,82.0,82.0,84.0,82.0,82.0,82.0,82.0
81.0,1517671.0,80.0,80.0,83.0,82.0,82.0,85.0,82.0,82.0,83.0,81.0
81.0,1539846.0,78.0,80.0,83.0,81.0,80.0,83.0,82.0,82.0,81.0,81.0
78.0,1563749.0,78.0,80.0,81.0,80.0,80.0,83.0,81.0,81.0,80.0,80.0
75.0,1633568.0,76.0,77.0,80.0,78.0,78.0,81.0,79.0,79.0,79.0,78.0
73.0,1643426.0,73.0,72.0,75.0,72.0,74.0,78.0,75.0,75.0,76.0,75.0
71.0,1711210.0,71.0,70.0,72.0,70.0,71.0,75.0,72.0,74.0,72.0,73.0
71.0,1668949.0,69.0,70.0,72.0,69.0,70.0,74.0,72.0,73.0,71.0,72.0
71.0,1553570.0,66.0,69.0,72.0,69.0,70.0,74.0,72.0,72.0,71.0,70.0
71.0,1363404.0,66.0,70.0,70.0,69.0,70.0,73.0,72.0,71.0,71.0,70.0
71.0,1241740.0,66.0,71.0,70.0,70.0,68.0,72.0,70.0,70.0,70.0,70.0
71.0,1174793.0,65.0,71.0,69.0,71.0,68.0,72.0,69.0,70.0,69.0,70.0
69.0,1145516.0,65.0,69.0,68.0,70.0,68.0,72.0,68.0,69.0,69.0,69.0
69.0,1134882.0,65.0,69.0,67.0,70.0,68.0,71.0,69.0,69.0,70.0,68.0
69.0,1164058.0,65.0,69.0,67.0,70.0,67.0,71.0,68.0,69.0,69.0,69.0
69.0,1274881.0,62.0,69.0,67.0,68.0,65.0,71.0,68.0,67.0,67.0,68.0
69.0,1480651.0,62.0,68.0,68.0,68.0,66.0,67.0,68.0,65.0,66.0,65.0
69.0,1564974.0,62.0,67.0,69.0,68.0,65.0,66.0,66.0,64.0,66.0,64.0
68.0,1530189.0,63.0,67.0,69.0,67.0,65.0,66.0,66.0,65.0,66.0,65.0
69.0,1544148.0,63.0,67.0,69.0,69.0,67.0,67.0,68.0,65.0,68.0,64.0
70.0,1556845.0,64.0,68.0,70.0,72.0,68.0,69.0,70.0,66.0,69.0,65.0
70.0,1553221.0,65.0,69.0,72.0,73.0,70.0,69.0,70.0,69.0,70.0,68.0
70.0,1476844.0,66.0,69.0,72.0,73.0,70.0,70.0,69.0,70.0,70.0,68.0
69.0,1472539.0,68.0,67.0,72.0,73.0,72.0,71.0,69.0,72.0,71.0,70.0
68.0,1466909.0,70.0,68.0,72.0,71.0,72.0,72.0,71.0,72.0,72.0,71.0
69.0,1473757.0,71.0,69.0,72.0,71.0,74.0,74.0,72.0,72.0,75.0,71.0
69.0,1495905.0,71.0,70.0,73.0,70.0,75.0,74.0,73.0,71.0,76.0,71.0
70.0,1516945.0,71.0,70.0,73.0,71.0,74.0,74.0,73.0,71.0,75.0,71.0
70.0,1544406.0,70.0,68.0,74.0,70.0,73.0,73.0,73.0,71.0,74.0,70.0
67.0,1583142.0,68.0,67.0,72.0,68.0,71.0,72.0,72.0,69.0,72.0,68.0
66.0,1660254.0,66.0,66.0,70.0,67.0,70.0,69.0,70.0,68.0,71.0,67.0
65.0,1578830.0,64.0,65.0,69.0,67.0,70.0,69.0,69.0,68.0,70.0,62.0
65.0,1485990.0,60.0,63.0,71.0,65.0,68.0,70.0,70.0,66.0,69.0,60.0
65.0,1307611.0,60.0,63.0,71.0,65.0,67.0,70.0,70.0,65.0,67.0,61.0
67.0,1190544.0,59.0,64.0,71.0,66.0,66.0,67.0,69.0,63.0,66.0,60.0
67.0,1125623.0,59.0,65.0,71.0,65.0,66.0,66.0,67.0,62.0,66.0,60.0
67.0,1101544.0,60.0,64.0,72.0,65.0,66.0,66.0,68.0,62.0,65.0,60.0
67.0,1101547.0,61.0,63.0,72.0,65.0,67.0,65.0,68.0,61.0,66.0,60.0
68.0,1128604.0,60.0,64.0,72.0,64.0,68.0,65.0,68.0,61.0,67.0,60.0
68.0,1228869.0,61.0,65.0,73.0,65.0,68.0,65.0,69.0,61.0,67.0,60.0
68.0,1442514.0,60.0,65.0,72.0,64.0,67.0,64.0,66.0,61.0,66.0,60.0
68.0,1536951.0,60.0,65.0,72.0,65.0,68.0,66.0,68.0,61.0,68.0,61.0
66.0,1518251.0,61.0,64.0,71.0,65.0,68.0,68.0,69.0,62.0,69.0,61.0
71.0,1531978.0,65.0,64.0,74.0,64.0,71.0,71.0,74.0,65.0,72.0,61.0
73.0,1547552.0,67.0,64.0,75.0,63.0,74.0,72.0,74.0,66.0,74.0,61.0
73.0,1476607.0,68.0,66.0,80.0,63.0,75.0,74.0,78.0,65.0,75.0,62.0
76.0,1460386.0,68.0,67.0,81.0,63.0,76.0,72.0,76.0,63.0,76.0,63.0
80.0,1446170.0,69.0,66.0,81.0,65.0,75.0,67.0,76.0,62.0,77.0,66.0
76.0,1433348.0,69.0,65.0,81.0,62.0,78.0,65.0,76.0,64.0,76.0,66.0
68.0,1422600.0,69.0,61.0,78.0,57.0,77.0,66.0,74.0,65.0,76.0,67.0
65.0,1433225.0,69.0,57.0,75.0,56.0,77.0,67.0,72.0,63.0,75.0,64.0
63.0,1441119.0,67.0,56.0,73.0,54.0,74.0,67.0,73.0,63.0,74.0,64.0
63.0,1511779.0,66.0,54.0,72.0,53.0,72.0,64.0,70.0,61.0,71.0,62.0
62.0,1511864.0,64.0,54.0,70.0,52.0,69.0,63.0,68.0,60.0,68.0,62.0
61.0,1474039.0,61.0,53.0,66.0,53.0,64.0,61.0,64.0,59.0,64.0,61.0
60.0,1505853.0,61.0,52.0,62.0,53.0,64.0,59.0,62.0,58.0,64.0,60.0
58.0,1395811.0,60.0,51.0,60.0,52.0,63.0,57.0,60.0,56.0,62.0,60.0
58.0,1254043.0,59.0,51.0,57.0,51.0,61.0,57.0,57.0,55.0,61.0,59.0
56.0,1150538.0,59.0,50.0,56.0,52.0,60.0,55.0,55.0,53.0,60.0,58.0
56.0,1095039.0,57.0,49.0,55.0,50.0,58.0,55.0,55.0,53.0,59.0,56.0
55.0,1060151.0,57.0,50.0,54.0,50.0,57.0,55.0,54.0,53.0,58.0,56.0
54.0,1048126.0,57.0,49.0,55.0,49.0,57.0,55.0,55.0,53.0,58.0,56.0
54.0,1053024.0,57.0,50.0,55.0,49.0,57.0,55.0,55.0,53.0,58.0,56.0
55.0,1089898.0,56.0,51.0,54.0,49.0,56.0,55.0,54.0,53.0,56.0,56.0
55.0,1166041.0,55.0,51.0,55.0,50.0,56.0,54.0,54.0,53.0,56.0,55.0
56.0,1287067.0,58.0,51.0,58.0,51.0,59.0,55.0,56.0,53.0,59.0,59.0
56.0,1412970.0,60.0,51.0,61.0,52.0,63.0,56.0,60.0,54.0,63.0,59.0
57.0,1492748.0,60.0,51.0,64.0,52.0,67.0,58.0,64.0,55.0,67.0,58.0
57.0,1506223.0,60.0,52.0,69.0,53.0,69.0,58.0,68.0,53.0,70.0,57.0
57.0,1419326.0,61.0,54.0,73.0,54.0,72.0,58.0,70.0,55.0,72.0,57.0
56.0,1382494.0,62.0,56.0,73.0,56.0,73.0,58.0,70.0,56.0,72.0,54.0
58.0,1342779.0,62.0,57.0,70.0,57.0,74.0,61.0,65.0,58.0,70.0,55.0
60.0,1374187.0,62.0,60.0,66.0,58.0,69.0,62.0,63.0,62.0,67.0,58.0
60.0,1361089.0,60.0,61.0,63.0,59.0,66.0,65.0,62.0,63.0,66.0,58.0
62.0,1366106.0,61.0,61.0,62.0,60.0,67.0,64.0,63.0,61.0,67.0,58.0
62.0,1376856.0,60.0,62.0,63.0,61.0,65.0,65.0,65.0,62.0,66.0,59.0
61.0,1377579.0,59.0,60.0,64.0,61.0,64.0,64.0,64.0,62.0,64.0,59.0
58.0,1379288.0,57.0,56.0,61.0,57.0,61.0,62.0,61.0,58.0,62.0,58.0
56.0,1393751.0,53.0,51.0,55.0,53.0,56.0,56.0,54.0,53.0,56.0,52.0
53.0,1469963.0,50.0,50.0,53.0,52.0,53.0,54.0,52.0,50.0,53.0,49.0
53.0,1368214.0,47.0,49.0,51.0,51.0,51.0,53.0,49.0,48.0,51.0,48.0
51.0,1246975.0,46.0,46.0,48.0,50.0,49.0,52.0,47.0,48.0,49.0,45.0
48.0,1135786.0,45.0,48.0,47.0,50.0,48.0,50.0,45.0,46.0,48.0,44.0
47.0,1081149.0,44.0,44.0,47.0,49.0,48.0,50.0,46.0,46.0,48.0,45.0
47.0,1053496.0,44.0,42.0,45.0,48.0,46.0,46.0,45.0,44.0,46.0,44.0
47.0,1053871.0,44.0,43.0,45.0,46.0,45.0,46.0,45.0,44.0,46.0,42.0
46.0,1069852.0,48.0,42.0,45.0,45.0,47.0,46.0,45.0,44.0,46.0,46.0
46.0,1101122.0,49.0,41.0,46.0,44.0,47.0,46.0,45.0,45.0,47.0,46.0
51.0,1181610.0,49.0,43.0,49.0,47.0,50.0,47.0,49.0,44.0,49.0,46.0
55.0,1325771.0,51.0,52.0,53.0,52.0,52.0,49.0,51.0,47.0,51.0,47.0
57.0,1480305.0,51.0,56.0,55.0,57.0,53.0,52.0,54.0,50.0,53.0,50.0
61.0,1551466.0,52.0,59.0,58.0,60.0,53.0,54.0,55.0,51.0,53.0,53.0
61.0,1537091.0,53.0,60.0,59.0,61.0,55.0,55.0,56.0,53.0,55.0,54.0
62.0,1503655.0,54.0,62.0,60.0,60.0,55.0,57.0,58.0,54.0,56.0,56.0
62.0,1446980.0,55.0,60.0,61.0,61.0,57.0,59.0,61.0,56.0,58.0,58.0
62.0,1462634.0,54.0,61.0,62.0,60.0,58.0,58.0,61.0,55.0,57.0,57.0
64.0,1421914.0,51.0,64.0,64.0,64.0,58.0,59.0,62.0,56.0,58.0,54.0
64.0,1421699.0,51.0,63.0,65.0,62.0,59.0,57.0,63.0,55.0,58.0,52.0
64.0,1461724.0,52.0,60.0,65.0,59.0,60.0,57.0,62.0,53.0,58.0,52.0
61.0,1509114.0,53.0,58.0,64.0,57.0,58.0,58.0,58.0,54.0,56.0,53.0
62.0,1536019.0,54.0,55.0,61.0,57.0,56.0,55.0,56.0,53.0,56.0,53.0
61.0,1581459.0,53.0,54.0,58.0,55.0,55.0,55.0,56.0,53.0,55.0,53.0
59.0,1565861.0,52.0,54.0,57.0,55.0,55.0,55.0,56.0,53.0,55.0,51.0
59.0,1493504.0,51.0,53.0,57.0,54.0,55.0,54.0,55.0,53.0,55.0,51.0
57.0,1417737.0,50.0,53.0,57.0,54.0,53.0,54.0,55.0,53.0,54.0,51.0
57.0,1285183.0,49.0,53.0,56.0,53.0,53.0,53.0,55.0,51.0,54.0,51.0
57.0,1194802.0,49.0,53.0,55.0,53.0,53.0,52.0,54.0,48.0,53.0,49.0
56.0,1165815.0,49.0,53.0,55.0,54.0,53.0,51.0,54.0,48.0,53.0,49.0
56.0,1179811.0,48.0,54.0,55.0,54.0,52.0,50.0,54.0,47.0,53.0,48.0
55.0,1197266.0,48.0,54.0,54.0,54.0,52.0,49.0,52.0,47.0,52.0,47.0
55.0,1260112.0,48.0,54.0,53.0,53.0,52.0,48.0,52.0,45.0,52.0,47.0
54.0,1393678.0,47.0,53.0,53.0,53.0,52.0,47.0,52.0,45.0,52.0,45.0
52.0,1635850.0,47.0,52.0,53.0,51.0,50.0,47.0,52.0,44.0,51.0,45.0
52.0,1728436.0,48.0,52.0,52.0,52.0,52.0,47.0,52.0,43.0,52.0,45.0
50.0,1711580.0,48.0,50.0,52.0,50.0,53.0,47.0,52.0,44.0,53.0,45.0
51.0,1725398.0,47.0,49.0,52.0,50.0,52.0,46.0,50.0,45.0,52.0,46.0
53.0,1661916.0,49.0,49.0,49.0,49.0,53.0,48.0,49.0,46.0,54.0,50.0
51.0,1632219.0,51.0,48.0,50.0,49.0,54.0,48.0,51.0,49.0,55.0,50.0
53.0,1626083.0,52.0,48.0,52.0,48.0,55.0,51.0,53.0,50.0,57.0,51.0
51.0,1607920.0,54.0,47.0,53.0,46.0,58.0,52.0,53.0,51.0,58.0,52.0
51.0,1574468.0,56.0,48.0,53.0,48.0,58.0,53.0,53.0,52.0,59.0,53.0
51.0,1595649.0,54.0,47.0,54.0,48.0,58.0,52.0,52.0,50.0,57.0,54.0
51.0,1735386.0,53.0,47.0,53.0,46.0,57.0,52.0,52.0,50.0,58.0,52.0
50.0,1803899.0,52.0,47.0,53.0,47.0,57.0,54.0,53.0,50.0,58.0,52.0
49.0,1857801.0,52.0,46.0,52.0,46.0,54.0,50.0,52.0,49.0,55.0,50.0
49.0,1882490.0,51.0,46.0,51.0,47.0,54.0,50.0,52.0,49.0,54.0,50.0
49.0,1832623.0,50.0,46.0,50.0,47.0,53.0,49.0,50.0,49.0,53.0,47.0
49.0,1748971.0,50.0,46.0,49.0,47.0,53.0,49.0,49.0,47.0,52.0,47.0
49.0,1641771.0,49.0,46.0,50.0,47.0,51.0,50.0,48.0,47.0,52.0,49.0
52.0,1490992.0,48.0,47.0,50.0,47.0,49.0,50.0,48.0,47.0,50.0,49.0
52.0,1390528.0,48.0,47.0,49.0,47.0,48.0,50.0,48.0,50.0,50.0,47.0
52.0,1348798.0,47.0,47.0,49.0,46.0,48.0,50.0,48.0,50.0,49.0,47.0
52.0,1319381.0,47.0,47.0,48.0,46.0,48.0,48.0,48.0,48.0,49.0,47.0
53.0,1330217.0,45.0,46.0,47.0,45.0,48.0,48.0,46.0,46.0,49.0,44.0
52.0,1393628.0,45.0,45.0,48.0,44.0,46.0,47.0,46.0,45.0,47.0,41.0
51.0,1544499.0,43.0,44.0,47.0,44.0,46.0,46.0,46.0,45.0,46.0,41.0
52.0,1768629.0,43.0,45.0,48.0,48.0,46.0,48.0,48.0,46.0,47.0,40.0
55.0,1784752.0,48.0,51.0,52.0,50.0,52.0,54.0,52.0,51.0,53.0,45.0
57.0,1660240.0,52.0,55.0,57.0,55.0,56.0,57.0,55.0,54.0,56.0,50.0
60.0,1518267.0,56.0,58.0,60.0,58.0,60.0,62.0,60.0,59.0,60.0,54.0
62.0,1468658.0,58.0,62.0,63.0,61.0,62.0,64.0,63.0,63.0,63.0,59.0
63.0,1443903.0,61.0,63.0,65.0,63.0,64.0,68.0,66.0,65.0,65.0,61.0
65.0,1416175.0,63.0,64.0,66.0,64.0,66.0,69.0,68.0,66.0,67.0,63.0
67.0,1414068.0,65.0,65.0,69.0,66.0,68.0,71.0,69.0,68.0,69.0,65.0
67.0,1405081.0,67.0,67.0,70.0,68.0,70.0,72.0,70.0,69.0,70.0,66.0
63.0,1403855.0,68.0,67.0,71.0,68.0,70.0,72.0,71.0,70.0,71.0,69.0
63.0,1502016.0,68.0,68.0,70.0,66.0,70.0,72.0,71.0,70.0,71.0,69.0
62.0,1541501.0,68.0,66.0,69.0,64.0,70.0,73.0,71.0,71.0,71.0,69.0
60.0,1566955.0,67.0,63.0,68.0,60.0,68.0,71.0,70.0,70.0,70.0,69.0
55.0,1593747.0,61.0,58.0,60.0,55.0,61.0,65.0,61.0,62.0,62.0,64.0
53.0,1590359.0,53.0,52.0,55.0,52.0,54.0,58.0,54.0,56.0,55.0,56.0
50.0,1568925.0,51.0,51.0,52.0,50.0,51.0,55.0,50.0,53.0,52.0,53.0
49.0,1463627.0,49.0,49.0,51.0,49.0,50.0,54.0,51.0,52.0,51.0,51.0
49.0,1286988.0,47.0,46.0,49.0,47.0,49.0,52.0,49.0,48.0,49.0,51.0
47.0,1182626.0,46.0,45.0,48.0,47.0,48.0,52.0,51.0,48.0,49.0,47.0
45.0,1157668.0,45.0,43.0,47.0,45.0,49.0,50.0,48.0,47.0,48.0,46.0
46.0,1143243.0,43.0,43.0,47.0,45.0,46.0,49.0,47.0,45.0,46.0,44.0
45.0,1160983.0,42.0,43.0,45.0,47.0,45.0,48.0,46.0,46.0,45.0,44.0
45.0,1218405.0,42.0,46.0,45.0,46.0,44.0,47.0,47.0,44.0,45.0,44.0
46.0,1365973.0,41.0,44.0,43.0,45.0,43.0,47.0,45.0,44.0,44.0,44.0
51.0,1552739.0,42.0,48.0,45.0,49.0,46.0,49.0,53.0,46.0,47.0,44.0
56.0,1508542.0,48.0,54.0,55.0,54.0,53.0,56.0,56.0,52.0,53.0,49.0
63.0,1418789.0,54.0,61.0,62.0,60.0,59.0,64.0,62.0,60.0,60.0,56.0
65.0,1376256.0,59.0,65.0,68.0,66.0,63.0,71.0,69.0,65.0,65.0,61.0
69.0,1366682.0,64.0,69.0,71.0,70.0,68.0,73.0,71.0,70.0,69.0,67.0
72.0,1366008.0,69.0,73.0,73.0,72.0,72.0,75.0,73.0,71.0,72.0,70.0
